seqno,elev,row,col,missing,buffer,elev_orig,edge_map,ddir,flatcell,drec
7501,671.892,82,49,False,False,671.892,False,4,False,7500
7502,672.025,82,50,False,False,672.025,False,4,False,7501
7503,672.163,82,51,False,False,672.163,False,4,False,7502
7504,672.305,82,52,False,False,672.305,False,4,False,7503
7505,672.461,82,53,False,False,672.461,False,4,False,7504
7506,672.622,82,54,False,False,672.622,False,4,False,7505
7507,672.776,82,55,False,False,672.776,False,4,False,7506
7508,672.91,82,56,False,False,672.91,False,4,False,7507
7509,673.015,82,57,False,False,673.015,False,4,False,7508
7510,673.077,82,58,False,False,673.077,False,1,False,7601
7511,673.104,82,59,False,False,673.104,False,2,False,7603
7512,673.109,82,60,False,False,673.109,False,2,False,7604
7513,673.106,82,61,False,False,673.106,False,2,False,7605
7514,673.104,82,62,False,False,673.104,False,2,False,7606
7515,673.107,82,63,False,False,673.107,False,2,False,7607
7516,673.108,82,64,False,False,673.108,False,2,False,7608
7517,673.105,82,65,False,False,673.105,False,2,False,7609
7518,673.098,82,66,False,False,673.098,False,2,False,7610
7519,673.095,82,67,False,False,673.095,False,2,False,7611
7520,673.106,82,68,False,False,673.106,False,2,False,7612
7521,673.135,82,69,False,False,673.135,False,2,False,7613
7522,673.18,82,70,False,False,673.18,False,1,False,7613
7523,673.241,82,71,False,False,673.241,False,1,False,7614
7524,673.316,82,72,False,False,673.316,False,1,False,7615
7525,673.397,82,73,False,False,673.397,False,1,False,7616
7526,673.486,82,74,False,False,673.486,False,4,False,7525
7527,673.586,82,75,False,False,673.586,False,4,False,7526
7528,673.692,82,76,False,False,673.692,False,4,False,7527
7529,673.799,82,77,False,False,673.799,False,7,False,7436
7530,673.907,82,78,False,False,673.907,False,7,False,7437
7531,674.013,82,79,False,False,674.013,False,7,False,7438
7532,674.112,82,80,False,False,674.112,False,7,False,7439
7533,674.207,82,81,False,False,674.207,False,7,False,7440
7534,674.295,82,82,False,False,674.295,False,7,False,7441
7535,674.378,82,83,False,False,674.378,False,7,False,7442
7536,674.456,82,84,False,False,674.456,False,4,False,7535
7537,674.527,82,85,False,False,674.527,False,4,False,7536
7538,674.591,82,86,False,False,674.591,False,1,False,7629
7539,674.647,82,87,False,False,674.647,False,1,False,7630
7540,674.695,82,88,False,False,674.695,False,1,False,7631
7541,674.737,82,89,False,False,674.737,False,1,False,7632
7542,674.777,82,90,False,False,674.777,False,1,False,7633
7543,674.814,82,91,False,False,674.814,True,1,False,7634
7544,,82,92,,True,,True,,False,
7545,,83,1,,True,,True,,False,
7546,671.417,83,2,False,False,671.417,True,2,False,7638
7547,671.459,83,3,False,False,671.459,False,1,False,7638
7548,671.484,83,4,False,False,671.484,False,1,False,7639
7549,671.5,83,5,False,False,671.5,False,4,False,7548
7550,671.525,83,6,False,False,671.525,False,7,False,7457
7551,671.57,83,7,False,False,671.57,False,7,False,7458
7552,671.645,83,8,False,False,671.645,False,7,False,7459
7553,671.751,83,9,False,False,671.751,False,4,False,7552
7554,671.871,83,10,False,False,671.871,False,4,False,7553
7555,671.983,83,11,False,False,671.983,False,4,False,7554
7556,672.077,83,12,False,False,672.077,False,4,False,7555
7557,672.147,83,13,False,False,672.147,False,7,False,7464
7558,672.192,83,14,False,False,672.192,False,7,False,7465
7559,672.219,83,15,False,False,672.219,False,7,False,7466
7560,672.237,83,16,False,False,672.237,False,7,False,7467
7561,672.244,83,17,False,False,672.244,False,7,False,7468
7562,672.24,83,18,False,False,672.24,False,9,False,7471
7563,672.223,83,19,False,False,672.223,False,9,False,7472
7564,672.193,83,20,False,False,672.193,False,6,False,7565
7565,672.151,83,21,False,False,672.151,False,9,False,7474
7566,672.105,83,22,False,False,672.105,False,9,False,7475
7567,672.062,83,23,False,False,672.062,False,9,False,7476
7568,672.026,83,24,False,False,672.026,False,9,False,7477
7569,671.998,83,25,False,False,671.998,False,9,False,7478
7570,671.972,83,26,False,False,671.972,False,9,False,7479
7571,671.926,83,27,False,False,671.926,False,9,False,7480
7572,671.842,83,28,False,False,671.842,False,6,False,7573
7573,671.709,83,29,False,False,671.709,False,6,False,7574
7574,671.529,83,30,False,False,671.529,False,6,False,7575
7575,671.309,83,31,False,False,671.309,False,6,False,7576
7576,671.069,83,32,False,False,671.069,False,6,False,7577
7577,670.831,83,33,False,False,670.831,False,6,False,7578
7578,670.608,83,34,False,False,670.608,False,6,False,7579
7579,670.406,83,35,False,False,670.406,False,6,False,7580
7580,670.238,83,36,False,False,670.238,False,6,False,7581
7581,670.116,83,37,False,False,670.116,False,3,False,7674
7582,670.047,83,38,False,False,670.047,False,2,False,7674
7583,670.05,83,39,False,False,670.05,False,2,False,7675
7584,670.138,83,40,False,False,670.138,False,1,False,7675
7585,670.301,83,41,False,False,670.301,False,4,False,7584
7586,670.522,83,42,False,False,670.522,False,4,False,7585
7587,670.782,83,43,False,False,670.782,False,4,False,7586
7588,671.04,83,44,False,False,671.04,False,4,False,7587
7589,671.265,83,45,False,False,671.265,False,4,False,7588
7590,671.458,83,46,False,False,671.458,False,4,False,7589
7591,671.618,83,47,False,False,671.618,False,4,False,7590
7592,671.748,83,48,False,False,671.748,False,4,False,7591
7593,671.87,83,49,False,False,671.87,False,4,False,7592
7594,672.001,83,50,False,False,672.001,False,4,False,7593
7595,672.139,83,51,False,False,672.139,False,4,False,7594
7596,672.283,83,52,False,False,672.283,False,4,False,7595
7597,672.439,83,53,False,False,672.439,False,4,False,7596
7598,672.598,83,54,False,False,672.598,False,4,False,7597
7599,672.744,83,55,False,False,672.744,False,4,False,7598
7600,672.868,83,56,False,False,672.868,False,1,False,7691
7601,672.962,83,57,False,False,672.962,False,1,False,7692
7602,673.016,83,58,False,False,673.016,False,1,False,7693
7603,673.038,83,59,False,False,673.038,False,2,False,7695
7604,673.043,83,60,False,False,673.043,False,2,False,7696
7605,673.042,83,61,False,False,673.042,False,2,False,7697
7606,673.043,83,62,False,False,673.043,False,2,False,7698
7607,673.047,83,63,False,False,673.047,False,2,False,7699
7608,673.046,83,64,False,False,673.046,False,2,False,7700
7609,673.039,83,65,False,False,673.039,False,2,False,7701
7610,673.027,83,66,False,False,673.027,False,2,False,7702
7611,673.019,83,67,False,False,673.019,False,2,False,7703
7612,673.026,83,68,False,False,673.026,False,2,False,7704
7613,673.056,83,69,False,False,673.056,False,2,False,7705
7614,673.106,83,70,False,False,673.106,False,1,False,7705
7615,673.177,83,71,False,False,673.177,False,1,False,7706
7616,673.269,83,72,False,False,673.269,False,1,False,7707
7617,673.371,83,73,False,False,673.371,False,1,False,7708
7618,673.484,83,74,False,False,673.484,False,4,False,7617
7619,673.61,83,75,False,False,673.61,False,4,False,7618
7620,673.738,83,76,False,False,673.738,False,4,False,7619
7621,673.86,83,77,False,False,673.86,False,4,False,7620
7622,673.976,83,78,False,False,673.976,False,7,False,7529
7623,674.081,83,79,False,False,674.081,False,7,False,7530
7624,674.17,83,80,False,False,674.17,False,7,False,7531
7625,674.247,83,81,False,False,674.247,False,7,False,7532
7626,674.315,83,82,False,False,674.315,False,7,False,7533
7627,674.375,83,83,False,False,674.375,False,4,False,7626
7628,674.43,83,84,False,False,674.43,False,1,False,7719
7629,674.482,83,85,False,False,674.482,False,1,False,7720
7630,674.531,83,86,False,False,674.531,False,1,False,7721
7631,674.578,83,87,False,False,674.578,False,1,False,7722
7632,674.623,83,88,False,False,674.623,False,1,False,7723
7633,674.667,83,89,False,False,674.667,False,1,False,7724
7634,674.712,83,90,False,False,674.712,False,1,False,7725
7635,674.759,83,91,False,False,674.759,True,1,False,7726
7636,,83,92,,True,,True,,False,
7637,,84,1,,True,,True,,False,
7638,671.397,84,2,False,False,671.397,True,2,False,7730
7639,671.445,84,3,False,False,671.445,False,1,False,7730
7640,671.482,84,4,False,False,671.482,False,1,False,7731
7641,671.512,84,5,False,False,671.512,False,1,False,7732
7642,671.552,84,6,False,False,671.552,False,4,False,7641
7643,671.608,84,7,False,False,671.608,False,7,False,7550
7644,671.687,84,8,False,False,671.687,False,7,False,7551
7645,671.791,84,9,False,False,671.791,False,4,False,7644
7646,671.905,84,10,False,False,671.905,False,4,False,7645
7647,672.009,84,11,False,False,672.009,False,4,False,7646
7648,672.094,84,12,False,False,672.094,False,4,False,7647
7649,672.159,84,13,False,False,672.159,False,4,False,7648
7650,672.2,84,14,False,False,672.2,False,1,False,7741
7651,672.224,84,15,False,False,672.224,False,1,False,7742
7652,672.24,84,16,False,False,672.24,False,1,False,7743
7653,672.246,84,17,False,False,672.246,False,2,False,7745
7654,672.24,84,18,False,False,672.24,False,3,False,7747
7655,672.223,84,19,False,False,672.223,False,3,False,7748
7656,672.195,84,20,False,False,672.195,False,6,False,7657
7657,672.157,84,21,False,False,672.157,False,6,False,7658
7658,672.118,84,22,False,False,672.118,False,9,False,7567
7659,672.086,84,23,False,False,672.086,False,9,False,7568
7660,672.063,84,24,False,False,672.063,False,9,False,7569
7661,672.048,84,25,False,False,672.048,False,9,False,7570
7662,672.032,84,26,False,False,672.032,False,9,False,7571
7663,671.991,84,27,False,False,671.991,False,9,False,7572
7664,671.903,84,28,False,False,671.903,False,6,False,7665
7665,671.757,84,29,False,False,671.757,False,6,False,7666
7666,671.556,84,30,False,False,671.556,False,6,False,7667
7667,671.31,84,31,False,False,671.31,False,6,False,7668
7668,671.047,84,32,False,False,671.047,False,6,False,7669
7669,670.791,84,33,False,False,670.791,False,6,False,7670
7670,670.556,84,34,False,False,670.556,False,6,False,7671
7671,670.35,84,35,False,False,670.35,False,6,False,7672
7672,670.185,84,36,False,False,670.185,False,6,False,7673
7673,670.067,84,37,False,False,670.067,False,6,False,7674
7674,670.001,84,38,False,False,670.001,False,2,False,7766
7675,670.006,84,39,False,False,670.006,False,2,False,7767
7676,670.094,84,40,False,False,670.094,False,4,False,7675
7677,670.255,84,41,False,False,670.255,False,4,False,7676
7678,670.477,84,42,False,False,670.477,False,4,False,7677
7679,670.739,84,43,False,False,670.739,False,4,False,7678
7680,671.001,84,44,False,False,671.001,False,4,False,7679
7681,671.231,84,45,False,False,671.231,False,4,False,7680
7682,671.426,84,46,False,False,671.426,False,4,False,7681
7683,671.585,84,47,False,False,671.585,False,4,False,7682
7684,671.711,84,48,False,False,671.711,False,4,False,7683
7685,671.826,84,49,False,False,671.826,False,1,False,7776
7686,671.953,84,50,False,False,671.953,False,1,False,7777
7687,672.089,84,51,False,False,672.089,False,1,False,7778
7688,672.232,84,52,False,False,672.232,False,1,False,7779
7689,672.388,84,53,False,False,672.388,False,1,False,7780
7690,672.545,84,54,False,False,672.545,False,1,False,7781
7691,672.685,84,55,False,False,672.685,False,1,False,7782
7692,672.801,84,56,False,False,672.801,False,1,False,7783
7693,672.888,84,57,False,False,672.888,False,1,False,7784
7694,672.938,84,58,False,False,672.938,False,1,False,7785
7695,672.961,84,59,False,False,672.961,False,1,False,7786
7696,672.971,84,60,False,False,672.971,False,2,False,7788
7697,672.977,84,61,False,False,672.977,False,2,False,7789
7698,672.984,84,62,False,False,672.984,False,2,False,7790
7699,672.99,84,63,False,False,672.99,False,2,False,7791
7700,672.988,84,64,False,False,672.988,False,3,False,7793
7701,672.976,84,65,False,False,672.976,False,3,False,7794
7702,672.956,84,66,False,False,672.956,False,3,False,7795
7703,672.941,84,67,False,False,672.941,False,2,False,7795
7704,672.943,84,68,False,False,672.943,False,2,False,7796
7705,672.97,84,69,False,False,672.97,False,2,False,7797
7706,673.021,84,70,False,False,673.021,False,1,False,7797
7707,673.1,84,71,False,False,673.1,False,1,False,7798
7708,673.205,84,72,False,False,673.205,False,1,False,7799
7709,673.326,84,73,False,False,673.326,False,1,False,7800
7710,673.46,84,74,False,False,673.46,False,1,False,7801
7711,673.609,84,75,False,False,673.609,False,4,False,7710
7712,673.758,84,76,False,False,673.758,False,4,False,7711
7713,673.893,84,77,False,False,673.893,False,4,False,7712
7714,674.013,84,78,False,False,674.013,False,4,False,7713
7715,674.116,84,79,False,False,674.116,False,4,False,7714
7716,674.194,84,80,False,False,674.194,False,7,False,7623
7717,674.255,84,81,False,False,674.255,False,4,False,7716
7718,674.305,84,82,False,False,674.305,False,1,False,7809
7719,674.346,84,83,False,False,674.346,False,1,False,7810
7720,674.383,84,84,False,False,674.383,False,2,False,7812
7721,674.42,84,85,False,False,674.42,False,2,False,7813
7722,674.458,84,86,False,False,674.458,False,2,False,7814
7723,674.499,84,87,False,False,674.499,False,1,False,7814
7724,674.542,84,88,False,False,674.542,False,1,False,7815
7725,674.589,84,89,False,False,674.589,False,1,False,7816
7726,674.643,84,90,False,False,674.643,False,1,False,7817
7727,674.701,84,91,False,False,674.701,True,1,False,7818
7728,,84,92,,True,,True,,False,
7729,,85,1,,True,,True,,False,
7730,671.361,85,2,False,False,671.361,True,2,False,7822
7731,671.417,85,3,False,False,671.417,False,1,False,7822
7732,671.467,85,4,False,False,671.467,False,1,False,7823
7733,671.513,85,5,False,False,671.513,False,1,False,7824
7734,671.566,85,6,False,False,671.566,False,1,False,7825
7735,671.631,85,7,False,False,671.631,False,4,False,7734
7736,671.713,85,8,False,False,671.713,False,4,False,7735
7737,671.81,85,9,False,False,671.81,False,4,False,7736
7738,671.914,85,10,False,False,671.914,False,4,False,7737
7739,672.006,85,11,False,False,672.006,False,4,False,7738
7740,672.082,85,12,False,False,672.082,False,1,False,7831
7741,672.138,85,13,False,False,672.138,False,1,False,7832
7742,672.174,85,14,False,False,672.174,False,1,False,7833
7743,672.196,85,15,False,False,672.196,False,2,False,7835
7744,672.21,85,16,False,False,672.21,False,2,False,7836
7745,672.215,85,17,False,False,672.215,False,2,False,7837
7746,672.211,85,18,False,False,672.211,False,2,False,7838
7747,672.197,85,19,False,False,672.197,False,2,False,7839
7748,672.174,85,20,False,False,672.174,False,3,False,7841
7749,672.144,85,21,False,False,672.144,False,3,False,7842
7750,672.114,85,22,False,False,672.114,False,3,False,7843
7751,672.092,85,23,False,False,672.092,False,9,False,7660
7752,672.08,85,24,False,False,672.08,False,9,False,7661
7753,672.076,85,25,False,False,672.076,False,9,False,7662
7754,672.067,85,26,False,False,672.067,False,9,False,7663
7755,672.03,85,27,False,False,672.03,False,9,False,7664
7756,671.941,85,28,False,False,671.941,False,6,False,7757
7757,671.789,85,29,False,False,671.789,False,6,False,7758
7758,671.578,85,30,False,False,671.578,False,6,False,7759
7759,671.32,85,31,False,False,671.32,False,6,False,7760
7760,671.045,85,32,False,False,671.045,False,6,False,7761
7761,670.78,85,33,False,False,670.78,False,6,False,7762
7762,670.541,85,34,False,False,670.541,False,6,False,7763
7763,670.334,85,35,False,False,670.334,False,6,False,7764
7764,670.171,85,36,False,False,670.171,False,6,False,7765
7765,670.054,85,37,False,False,670.054,False,6,False,7766
7766,669.989,85,38,False,False,669.989,False,5,True,7766
7767,669.992,85,39,False,False,669.992,False,4,False,7766
7768,670.077,85,40,False,False,670.077,False,4,False,7767
7769,670.235,85,41,False,False,670.235,False,4,False,7768
7770,670.454,85,42,False,False,670.454,False,4,False,7769
7771,670.713,85,43,False,False,670.713,False,4,False,7770
7772,670.975,85,44,False,False,670.975,False,4,False,7771
7773,671.201,85,45,False,False,671.201,False,4,False,7772
7774,671.39,85,46,False,False,671.39,False,4,False,7773
7775,671.541,85,47,False,False,671.541,False,4,False,7774
7776,671.658,85,48,False,False,671.658,False,1,False,7867
7777,671.763,85,49,False,False,671.763,False,1,False,7868
7778,671.881,85,50,False,False,671.881,False,1,False,7869
7779,672.011,85,51,False,False,672.011,False,1,False,7870
7780,672.152,85,52,False,False,672.152,False,1,False,7871
7781,672.307,85,53,False,False,672.307,False,1,False,7872
7782,672.462,85,54,False,False,672.462,False,1,False,7873
7783,672.6,85,55,False,False,672.6,False,1,False,7874
7784,672.714,85,56,False,False,672.714,False,1,False,7875
7785,672.802,85,57,False,False,672.802,False,1,False,7876
7786,672.856,85,58,False,False,672.856,False,1,False,7877
7787,672.887,85,59,False,False,672.887,False,1,False,7878
7788,672.908,85,60,False,False,672.908,False,1,False,7879
7789,672.925,85,61,False,False,672.925,False,1,False,7880
7790,672.938,85,62,False,False,672.938,False,1,False,7881
7791,672.946,85,63,False,False,672.946,False,2,False,7883
7792,672.941,85,64,False,False,672.941,False,3,False,7885
7793,672.921,85,65,False,False,672.921,False,3,False,7886
7794,672.891,85,66,False,False,672.891,False,3,False,7887
7795,672.864,85,67,False,False,672.864,False,2,False,7887
7796,672.855,85,68,False,False,672.855,False,2,False,7888
7797,672.875,85,69,False,False,672.875,False,2,False,7889
7798,672.923,85,70,False,False,672.923,False,2,False,7890
7799,673.003,85,71,False,False,673.003,False,1,False,7890
7800,673.116,85,72,False,False,673.116,False,1,False,7891
7801,673.25,85,73,False,False,673.25,False,1,False,7892
7802,673.4,85,74,False,False,673.4,False,1,False,7893
7803,673.566,85,75,False,False,673.566,False,1,False,7894
7804,673.732,85,76,False,False,673.732,False,1,False,7895
7805,673.877,85,77,False,False,673.877,False,1,False,7896
7806,674.004,85,78,False,False,674.004,False,1,False,7897
7807,674.105,85,79,False,False,674.105,False,1,False,7898
7808,674.176,85,80,False,False,674.176,False,1,False,7899
7809,674.226,85,81,False,False,674.226,False,1,False,7900
7810,674.264,85,82,False,False,674.264,False,1,False,7901
7811,674.292,85,83,False,False,674.292,False,2,False,7903
7812,674.318,85,84,False,False,674.318,False,2,False,7904
7813,674.345,85,85,False,False,674.345,False,2,False,7905
7814,674.376,85,86,False,False,674.376,False,2,False,7906
7815,674.413,85,87,False,False,674.413,False,1,False,7906
7816,674.457,85,88,False,False,674.457,False,1,False,7907
7817,674.509,85,89,False,False,674.509,False,1,False,7908
7818,674.571,85,90,False,False,674.571,False,1,False,7909
7819,674.643,85,91,False,False,674.643,True,1,False,7910
7820,,85,92,,True,,True,,False,
7821,,86,1,,True,,True,,False,
7822,671.311,86,2,False,False,671.311,True,2,False,7914
7823,671.373,86,3,False,False,671.373,False,1,False,7914
7824,671.433,86,4,False,False,671.433,False,1,False,7915
7825,671.491,86,5,False,False,671.491,False,1,False,7916
7826,671.553,86,6,False,False,671.553,False,1,False,7917
7827,671.623,86,7,False,False,671.623,False,1,False,7918
7828,671.7,86,8,False,False,671.7,False,1,False,7919
7829,671.787,86,9,False,False,671.787,False,1,False,7920
7830,671.878,86,10,False,False,671.878,False,1,False,7921
7831,671.958,86,11,False,False,671.958,False,1,False,7922
7832,672.024,86,12,False,False,672.024,False,1,False,7923
7833,672.074,86,13,False,False,672.074,False,1,False,7924
7834,672.106,86,14,False,False,672.106,False,2,False,7926
7835,672.127,86,15,False,False,672.127,False,2,False,7927
7836,672.141,86,16,False,False,672.141,False,2,False,7928
7837,672.148,86,17,False,False,672.148,False,2,False,7929
7838,672.148,86,18,False,False,672.148,False,2,False,7930
7839,672.141,86,19,False,False,672.141,False,2,False,7931
7840,672.127,86,20,False,False,672.127,False,2,False,7932
7841,672.107,86,21,False,False,672.107,False,2,False,7933
7842,672.087,86,22,False,False,672.087,False,2,False,7934
7843,672.075,86,23,False,False,672.075,False,2,False,7935
7844,672.071,86,24,False,False,672.071,False,2,False,7936
7845,672.072,86,25,False,False,672.072,False,2,False,7937
7846,672.067,86,26,False,False,672.067,False,3,False,7939
7847,672.034,86,27,False,False,672.034,False,6,False,7848
7848,671.947,86,28,False,False,671.947,False,6,False,7849
7849,671.797,86,29,False,False,671.797,False,6,False,7850
7850,671.589,86,30,False,False,671.589,False,6,False,7851
7851,671.336,86,31,False,False,671.336,False,6,False,7852
7852,671.065,86,32,False,False,671.065,False,6,False,7853
7853,670.803,86,33,False,False,670.803,False,6,False,7854
7854,670.568,86,34,False,False,670.568,False,6,False,7855
7855,670.363,86,35,False,False,670.363,False,6,False,7856
7856,670.2,86,36,False,False,670.2,False,6,False,7857
7857,670.081,86,37,False,False,670.081,False,6,False,7858
7858,670.014,86,38,False,False,670.014,False,8,False,7766
7859,670.011,86,39,False,False,670.011,False,8,False,7767
7860,670.091,86,40,False,False,670.091,False,4,False,7859
7861,670.242,86,41,False,False,670.242,False,4,False,7860
7862,670.454,86,42,False,False,670.454,False,4,False,7861
7863,670.704,86,43,False,False,670.704,False,4,False,7862
7864,670.958,86,44,False,False,670.958,False,4,False,7863
7865,671.174,86,45,False,False,671.174,False,4,False,7864
7866,671.351,86,46,False,False,671.351,False,4,False,7865
7867,671.489,86,47,False,False,671.489,False,4,False,7866
7868,671.592,86,48,False,False,671.592,False,1,False,7959
7869,671.683,86,49,False,False,671.683,False,1,False,7960
7870,671.789,86,50,False,False,671.789,False,1,False,7961
7871,671.909,86,51,False,False,671.909,False,1,False,7962
7872,672.043,86,52,False,False,672.043,False,1,False,7963
7873,672.194,86,53,False,False,672.194,False,1,False,7964
7874,672.349,86,54,False,False,672.349,False,1,False,7965
7875,672.488,86,55,False,False,672.488,False,1,False,7966
7876,672.609,86,56,False,False,672.609,False,1,False,7967
7877,672.706,86,57,False,False,672.706,False,1,False,7968
7878,672.774,86,58,False,False,672.774,False,1,False,7969
7879,672.82,86,59,False,False,672.82,False,1,False,7970
7880,672.857,86,60,False,False,672.857,False,1,False,7971
7881,672.886,86,61,False,False,672.886,False,1,False,7972
7882,672.906,86,62,False,False,672.906,False,1,False,7973
7883,672.913,86,63,False,False,672.913,False,3,False,7976
7884,672.903,86,64,False,False,672.903,False,3,False,7977
7885,672.873,86,65,False,False,672.873,False,3,False,7978
7886,672.829,86,66,False,False,672.829,False,3,False,7979
7887,672.787,86,67,False,False,672.787,False,3,False,7980
7888,672.764,86,68,False,False,672.764,False,2,False,7980
7889,672.771,86,69,False,False,672.771,False,2,False,7981
7890,672.809,86,70,False,False,672.809,False,2,False,7982
7891,672.884,86,71,False,False,672.884,False,1,False,7982
7892,672.997,86,72,False,False,672.997,False,1,False,7983
7893,673.136,86,73,False,False,673.136,False,1,False,7984
7894,673.296,86,74,False,False,673.296,False,1,False,7985
7895,673.475,86,75,False,False,673.475,False,1,False,7986
7896,673.652,86,76,False,False,673.652,False,1,False,7987
7897,673.809,86,77,False,False,673.809,False,1,False,7988
7898,673.942,86,78,False,False,673.942,False,1,False,7989
7899,674.047,86,79,False,False,674.047,False,1,False,7990
7900,674.119,86,80,False,False,674.119,False,1,False,7991
7901,674.166,86,81,False,False,674.166,False,1,False,7992
7902,674.199,86,82,False,False,674.199,False,1,False,7993
7903,674.223,86,83,False,False,674.223,False,2,False,7995
7904,674.243,86,84,False,False,674.243,False,2,False,7996
7905,674.265,86,85,False,False,674.265,False,2,False,7997
7906,674.293,86,86,False,False,674.293,False,2,False,7998
7907,674.329,86,87,False,False,674.329,False,1,False,7998
7908,674.373,86,88,False,False,674.373,False,1,False,7999
7909,674.43,86,89,False,False,674.43,False,1,False,8000
7910,674.501,86,90,False,False,674.501,False,1,False,8001
7911,674.586,86,91,False,False,674.586,True,1,False,8002
7912,,86,92,,True,,True,,False,
7913,,87,1,,True,,True,,False,
7914,671.248,87,2,False,False,671.248,True,2,False,8006
7915,671.313,87,3,False,False,671.313,False,1,False,8006
7916,671.38,87,4,False,False,671.38,False,1,False,8007
7917,671.444,87,5,False,False,671.444,False,1,False,8008
7918,671.509,87,6,False,False,671.509,False,1,False,8009
7919,671.576,87,7,False,False,671.576,False,1,False,8010
7920,671.644,87,8,False,False,671.644,False,1,False,8011
7921,671.718,87,9,False,False,671.718,False,1,False,8012
7922,671.794,87,10,False,False,671.794,False,1,False,8013
7923,671.862,87,11,False,False,671.862,False,1,False,8014
7924,671.921,87,12,False,False,671.921,False,2,False,8016
7925,671.967,87,13,False,False,671.967,False,2,False,8017
7926,672.0,87,14,False,False,672.0,False,2,False,8018
7927,672.021,87,15,False,False,672.021,False,2,False,8019
7928,672.036,87,16,False,False,672.036,False,2,False,8020
7929,672.045,87,17,False,False,672.045,False,2,False,8021
7930,672.051,87,18,False,False,672.051,False,2,False,8022
7931,672.053,87,19,False,False,672.053,False,2,False,8023
7932,672.049,87,20,False,False,672.049,False,2,False,8024
7933,672.041,87,21,False,False,672.041,False,2,False,8025
7934,672.032,87,22,False,False,672.032,False,2,False,8026
7935,672.029,87,23,False,False,672.029,False,2,False,8027
7936,672.031,87,24,False,False,672.031,False,2,False,8028
7937,672.036,87,25,False,False,672.036,False,2,False,8029
7938,672.033,87,26,False,False,672.033,False,2,False,8030
7939,672.003,87,27,False,False,672.003,False,3,False,8032
7940,671.923,87,28,False,False,671.923,False,6,False,7941
7941,671.785,87,29,False,False,671.785,False,6,False,7942
7942,671.593,87,30,False,False,671.593,False,6,False,7943
7943,671.36,87,31,False,False,671.36,False,6,False,7944
7944,671.107,87,32,False,False,671.107,False,6,False,7945
7945,670.861,87,33,False,False,670.861,False,6,False,7946
7946,670.636,87,34,False,False,670.636,False,6,False,7947
7947,670.435,87,35,False,False,670.435,False,9,False,7856
7948,670.271,87,36,False,False,670.271,False,9,False,7857
7949,670.149,87,37,False,False,670.149,False,9,False,7858
7950,670.076,87,38,False,False,670.076,False,8,False,7858
7951,670.066,87,39,False,False,670.066,False,8,False,7859
7952,670.137,87,40,False,False,670.137,False,7,False,7859
7953,670.278,87,41,False,False,670.278,False,4,False,7952
7954,670.478,87,42,False,False,670.478,False,4,False,7953
7955,670.716,87,43,False,False,670.716,False,4,False,7954
7956,670.955,87,44,False,False,670.955,False,4,False,7955
7957,671.156,87,45,False,False,671.156,False,4,False,7956
7958,671.317,87,46,False,False,671.317,False,4,False,7957
7959,671.437,87,47,False,False,671.437,False,4,False,7958
7960,671.523,87,48,False,False,671.523,False,1,False,8051
7961,671.597,87,49,False,False,671.597,False,1,False,8052
7962,671.687,87,50,False,False,671.687,False,1,False,8053
7963,671.791,87,51,False,False,671.791,False,1,False,8054
7964,671.913,87,52,False,False,671.913,False,1,False,8055
7965,672.056,87,53,False,False,672.056,False,1,False,8056
7966,672.209,87,54,False,False,672.209,False,1,False,8057
7967,672.353,87,55,False,False,672.353,False,1,False,8058
7968,672.486,87,56,False,False,672.486,False,1,False,8059
7969,672.602,87,57,False,False,672.602,False,1,False,8060
7970,672.692,87,58,False,False,672.692,False,1,False,8061
7971,672.761,87,59,False,False,672.761,False,1,False,8062
7972,672.817,87,60,False,False,672.817,False,1,False,8063
7973,672.859,87,61,False,False,672.859,False,1,False,8064
7974,672.886,87,62,False,False,672.886,False,1,False,8065
7975,672.893,87,63,False,False,672.893,False,3,False,8068
7976,672.878,87,64,False,False,672.878,False,3,False,8069
7977,672.838,87,65,False,False,672.838,False,3,False,8070
7978,672.78,87,66,False,False,672.78,False,3,False,8071
7979,672.721,87,67,False,False,672.721,False,3,False,8072
7980,672.678,87,68,False,False,672.678,False,3,False,8073
7981,672.664,87,69,False,False,672.664,False,2,False,8073
7982,672.683,87,70,False,False,672.683,False,2,False,8074
7983,672.743,87,71,False,False,672.743,False,2,False,8075
7984,672.847,87,72,False,False,672.847,False,1,False,8075
7985,672.985,87,73,False,False,672.985,False,1,False,8076
7986,673.15,87,74,False,False,673.15,False,1,False,8077
7987,673.337,87,75,False,False,673.337,False,1,False,8078
7988,673.525,87,76,False,False,673.525,False,1,False,8079
7989,673.692,87,77,False,False,673.692,False,1,False,8080
7990,673.833,87,78,False,False,673.833,False,1,False,8081
7991,673.944,87,79,False,False,673.944,False,1,False,8082
7992,674.022,87,80,False,False,674.022,False,1,False,8083
7993,674.074,87,81,False,False,674.074,False,1,False,8084
7994,674.112,87,82,False,False,674.112,False,1,False,8085
7995,674.138,87,83,False,False,674.138,False,2,False,8087
7996,674.161,87,84,False,False,674.161,False,2,False,8088
7997,674.184,87,85,False,False,674.184,False,2,False,8089
7998,674.213,87,86,False,False,674.213,False,1,False,8089
7999,674.249,87,87,False,False,674.249,False,1,False,8090
8000,674.295,87,88,False,False,674.295,False,1,False,8091
8001,674.356,87,89,False,False,674.356,False,1,False,8092
8002,674.436,87,90,False,False,674.436,False,1,False,8093
